run_id,variation,mode,seed,robot_id,snapshot_index,cosine_recall,recall,precision,f1,robots_json_path
bg2500-big_comm_seed001,bg2500-big,comm,1,2,0,0.0,0.0,0.0,0.0,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,2,1,0.05263157894736842,0.05263157894736842,0.2,0.08333333333333333,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,2,2,0.05263157894736842,0.05263157894736842,0.16666666666666666,0.08,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,2,3,0.05263157894736842,0.05263157894736842,0.1,0.06896551724137931,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,2,4,0.05263157894736842,0.05263157894736842,0.1,0.06896551724137931,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,2,5,0.05263157894736842,0.05263157894736842,0.1,0.06896551724137931,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,2,6,0.15789473684210525,0.15789473684210525,0.17647058823529413,0.16666666666666669,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,2,7,0.21052631578947367,0.21052631578947367,0.20512820512820512,0.2077922077922078,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,2,8,0.2631578947368421,0.2631578947368421,0.225,0.2425876010781671,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,2,9,0.3157894736842105,0.3157894736842105,0.275,0.29398663697104677,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
